match_id,tournament,date
1221,The-Dayton-Ultimate-Disc-Experience-DUDE,2025-03-02
1222,The-Dayton-Ultimate-Disc-Experience-DUDE,2025-03-02
1223,Corny-Classic-College-2025,2025-03-29
1224,Corny-Classic-College-2025,2025-03-29
1225,Corny-Classic-College-2025,2025-03-30
1226,Corny-Classic-College-2025,2025-03-30
1227,Corny-Classic-College-2025,2025-03-30
1228,Corny-Classic-College-2025,2025-03-30
1229,The-Dayton-Ultimate-Disc-Experience-DUDE,2025-03-01
1230,The-Dayton-Ultimate-Disc-Experience-DUDE,2025-03-01
1231,The-Dayton-Ultimate-Disc-Experience-DUDE,2025-03-02
1232,Bring-The-Huckus-2025,2025-02-22
1233,Bring-The-Huckus-2025,2025-02-22
1234,Bring-The-Huckus-2025,2025-02-22
1235,Bring-The-Huckus-2025,2025-02-22
1236,Bring-The-Huckus-2025,2025-02-23
1237,Bring-The-Huckus-2025,2025-02-23
1238,First-State-Invite,2025-03-08
1239,First-State-Invite,2025-03-08
1240,First-State-Invite,2025-03-08
1241,East-Coast-Invite-2025,2025-03-29
1242,East-Coast-Invite-2025,2025-03-29
1243,East-Coast-Invite-2025,2025-03-29
1244,East-Coast-Invite-2025,2025-03-30
1245,East-Coast-Invite-2025,2025-03-30
1246,East-Coast-Invite-2025,2025-03-30
1247,Bring-The-Huckus-2025,2025-02-22
1248,Bring-The-Huckus-2025,2025-02-22
1249,Bring-The-Huckus-2025,2025-02-22
1250,Bring-The-Huckus-2025,2025-02-22
1251,Bring-The-Huckus-2025,2025-02-23
1252,Huckin-in-the-Hills-XI,2025-03-01
1253,Huckin-in-the-Hills-XI,2025-03-01
1254,Huckin-in-the-Hills-XI,2025-03-01
1255,Huckin-in-the-Hills-XI,2025-03-02
1256,Huckin-in-the-Hills-XI,2025-03-02
1257,New-Year-Fest-2025,2025-01-25
1258,New-Year-Fest-2025,2025-01-26
1259,New-Year-Fest-2025,2025-01-26
1260,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1261,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1262,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1263,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1264,2025-Commonwealth-Cup-Weekend-1,2025-02-16
1265,2025-Commonwealth-Cup-Weekend-1,2025-02-16
1266,Snow-Melt-2025,2025-03-01
1267,Snow-Melt-2025,2025-03-01
1268,New-Year-Fest-2025,2025-01-25
1269,New-Year-Fest-2025,2025-01-25
1270,New-Year-Fest-2025,2025-01-26
1271,Midwest-Throwdown-2025,2025-03-01
1272,Midwest-Throwdown-2025,2025-03-01
1273,Midwest-Throwdown-2025,2025-03-01
1274,Midwest-Throwdown-2025,2025-03-02
1275,Midwest-Throwdown-2025,2025-03-02
1276,Midwest-Throwdown-2025,2025-03-02
1277,Old-Capitol-Open-2025,2025-03-29
1278,Old-Capitol-Open-2025,2025-03-29
1279,Old-Capitol-Open-2025,2025-03-30
1280,Bring-The-Huckus-2025,2025-02-22
1281,Bring-The-Huckus-2025,2025-02-22
1282,Bring-The-Huckus-2025,2025-02-23
1283,Bring-The-Huckus-2025,2025-02-23
1284,Atlantic-Coast-Open-2025,2025-03-22
1285,Atlantic-Coast-Open-2025,2025-03-22
1286,Atlantic-Coast-Open-2025,2025-03-22
1287,Atlantic-Coast-Open-2025,2025-03-23
1288,Atlantic-Coast-Open-2025,2025-03-23
1289,Easterns-2025,2025-03-29
1290,Easterns-2025,2025-03-29
1291,Easterns-2025,2025-03-29
1292,Easterns-2025,2025-03-29
1293,Easterns-2025,2025-03-30
1294,Bring-The-Huckus-2025,2025-02-22
1295,Bring-The-Huckus-2025,2025-02-22
1296,Bring-The-Huckus-2025,2025-02-23
1297,Bring-The-Huckus-2025,2025-02-23
1298,Bring-The-Huckus-2025,2025-02-23
1299,Huckin-in-the-Hills-XI,2025-03-01
1300,Huckin-in-the-Hills-XI,2025-03-01
1301,Huckin-in-the-Hills-XI,2025-03-02
1302,Natalies-Animal-Rescue-2025,2025-03-15
1303,Natalies-Animal-Rescue-2025,2025-03-15
1304,Natalies-Animal-Rescue-2025,2025-03-15
1305,Natalies-Animal-Rescue-2025,2025-03-16
1306,Natalies-Animal-Rescue-2025,2025-03-16
1307,Carolina-Kickoff-mens-2025,2025-01-31
1308,Carolina-Kickoff-mens-2025,2025-02-01
1309,Carolina-Kickoff-mens-2025,2025-02-02
1310,Carolina-Kickoff-mens-2025,2025-02-02
1311,Easterns-Qualifier-2025,2025-02-22
1312,Easterns-Qualifier-2025,2025-02-22
1313,Easterns-Qualifier-2025,2025-02-22
1314,Easterns-Qualifier-2025,2025-02-22
1315,Easterns-Qualifier-2025,2025-02-23
1316,Easterns-Qualifier-2025,2025-02-23
1317,Atlantic-Coast-Open-2025,2025-03-22
1318,Atlantic-Coast-Open-2025,2025-03-22
1319,Atlantic-Coast-Open-2025,2025-03-22
1320,Atlantic-Coast-Open-2025,2025-03-22
1321,Atlantic-Coast-Open-2025,2025-03-23
1322,Atlantic-Coast-Open-2025,2025-03-23
1323,Atlantic-Coast-Open-2025,2025-03-23
1324,Mid-Atlantic-Warm-Up-2025,2025-01-25
1325,Mid-Atlantic-Warm-Up-2025,2025-01-25
1326,Mid-Atlantic-Warm-Up-2025,2025-01-26
1327,Mid-Atlantic-Warm-Up-2025,2025-01-26
1328,Monument-Melee-2025,2025-02-22
1329,Monument-Melee-2025,2025-02-22
1330,Monument-Melee-2025,2025-02-23
1331,Monument-Melee-2025,2025-02-23
1332,Monument-Melee-2025,2025-02-23
1333,Atlantic-Coast-Open-2025,2025-03-22
1334,Atlantic-Coast-Open-2025,2025-03-22
1335,Atlantic-Coast-Open-2025,2025-03-23
1336,Atlantic-Coast-Open-2025,2025-03-23
1337,Atlantic-Coast-Open-2025,2025-03-23
1338,Needle-in-a-Ho-Stack-2025,2025-03-29
1339,Needle-in-a-Ho-Stack-2025,2025-03-29
1340,Needle-in-a-Ho-Stack-2025,2025-03-29
1341,Needle-in-a-Ho-Stack-2025,2025-03-29
1342,Needle-in-a-Ho-Stack-2025,2025-03-30
1343,Needle-in-a-Ho-Stack-2025,2025-03-30
1344,Needle-in-a-Ho-Stack-2025,2025-03-30
1345,Joint-Summit-2025,2025-03-01
1346,Joint-Summit-2025,2025-03-02
1347,Joint-Summit-2025,2025-03-02
1348,Needle-in-a-Ho-Stack-2025,2025-03-29
1349,Needle-in-a-Ho-Stack-2025,2025-03-29
1350,Needle-in-a-Ho-Stack-2025,2025-03-29
1351,Needle-in-a-Ho-Stack-2025,2025-03-30
1352,Needle-in-a-Ho-Stack-2025,2025-03-30
1353,Needle-in-a-Ho-Stack-2025,2025-03-30
1354,Grand-Rapids-Invite-2025,2025-03-15
1355,Grand-Rapids-Invite-2025,2025-03-15
1356,Grand-Rapids-Invite-2025,2025-03-15
1357,Grand-Rapids-Invite-2025,2025-03-16
1358,Grand-Rapids-Invite-2025,2025-03-16
1359,King-of-the-Hill-2025,2025-03-29
1360,King-of-the-Hill-2025,2025-03-29
1361,King-of-the-Hill-2025,2025-03-29
1362,King-of-the-Hill-2025,2025-03-29
1363,Carolina-Kickoff-mens-2025,2025-02-01
1364,Carolina-Kickoff-mens-2025,2025-02-01
1365,Carolina-Kickoff-mens-2025,2025-02-01
1366,Carolina-Kickoff-mens-2025,2025-02-02
1367,Carolina-Kickoff-mens-2025,2025-02-02
1368,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1369,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1370,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1371,D-III-River-City-Showdown-2025,2025-03-01
1372,D-III-River-City-Showdown-2025,2025-03-01
1373,D-III-River-City-Showdown-2025,2025-03-02
1374,D-III-River-City-Showdown-2025,2025-03-02
1375,D-III-River-City-Showdown-2025,2025-03-02
1376,Easterns-2025,2025-03-29
1377,Easterns-2025,2025-03-29
1378,Easterns-2025,2025-03-30
1379,Easterns-2025,2025-03-30
1380,Easterns-2025,2025-03-30
1381,Needle-in-a-Ho-Stack-2025,2025-03-23
1382,Needle-in-a-Ho-Stack-2025,2025-03-29
1383,Needle-in-a-Ho-Stack-2025,2025-03-29
1384,Needle-in-a-Ho-Stack-2025,2025-03-30
1385,Needle-in-a-Ho-Stack-2025,2025-03-30
1386,Florida-Warm-Up-2025,2025-01-31
1387,Florida-Warm-Up-2025,2025-02-01
1388,Florida-Warm-Up-2025,2025-02-02
1389,Easterns-Qualifier-2025,2025-02-22
1390,Easterns-Qualifier-2025,2025-02-22
1391,Easterns-Qualifier-2025,2025-02-22
1392,Easterns-Qualifier-2025,2025-02-22
1393,Easterns-Qualifier-2025,2025-02-23
1394,Easterns-Qualifier-2025,2025-02-23
1395,Easterns-Qualifier-2025,2025-02-23
1396,Huck-Finn-2025,2025-03-29
1397,Huck-Finn-2025,2025-03-29
1398,Huck-Finn-2025,2025-03-29
1399,Huck-Finn-2025,2025-03-30
1400,Huck-Finn-2025,2025-03-30
1401,Huck-Finn-2025,2025-03-30
1402,Florida-Warm-Up-2025,2025-01-31
1403,Florida-Warm-Up-2025,2025-01-31
1404,Florida-Warm-Up-2025,2025-01-31
1405,Florida-Warm-Up-2025,2025-02-01
1406,Florida-Warm-Up-2025,2025-02-01
1407,Florida-Warm-Up-2025,2025-02-01
1408,Mardi-Gras-XXXVII,2025-02-22
1409,Mardi-Gras-XXXVII,2025-02-22
1410,Tally-Classic-XIX,2025-03-15
1411,Tally-Classic-XIX,2025-03-15
1412,Florida-Warm-Up-2025,2025-01-31
1413,Florida-Warm-Up-2025,2025-01-31
1414,Florida-Warm-Up-2025,2025-01-31
1415,Florida-Warm-Up-2025,2025-02-01
1416,Florida-Warm-Up-2025,2025-02-02
1417,Mardi-Gras-XXXVII,2025-02-22
1418,Mardi-Gras-XXXVII,2025-02-22
1419,Tally-Classic-XIX,2025-03-15
1420,Tally-Classic-XIX,2025-03-15
1421,Tally-Classic-XIX,2025-03-15
1422,Atlantic-Coast-Open-2025,2025-03-22
1423,Atlantic-Coast-Open-2025,2025-03-22
1424,Atlantic-Coast-Open-2025,2025-03-23
1425,Atlantic-Coast-Open-2025,2025-03-23
1426,Tally-Classic-XIX,2025-03-15
1427,Tally-Classic-XIX,2025-03-15
1428,Tally-Classic-XIX,2025-03-15
1429,Tally-Classic-XIX,2025-03-15
1430,Florida-Warm-Up-2025-Weekend-2,2025-03-01
1431,Florida-Warm-Up-2025-Weekend-2,2025-03-01
1432,Florida-Warm-Up-2025-Weekend-2,2025-03-02
1433,Tally-Classic-XIX,2025-03-15
1434,Tally-Classic-XIX,2025-03-15
1435,Tally-Classic-XIX,2025-03-15
1436,Tally-Classic-XIX,2025-03-15
1437,D-III-River-City-Showdown-2025,2025-03-01
1438,D-III-River-City-Showdown-2025,2025-03-01
1439,D-III-River-City-Showdown-2025,2025-03-01
1440,D-III-River-City-Showdown-2025,2025-03-02
1441,D-III-River-City-Showdown-2025,2025-03-02
1442,Easterns-2025,2025-03-29
1443,Easterns-2025,2025-03-29
1444,Easterns-2025,2025-03-30
1445,Easterns-2025,2025-03-30
1446,Mid-Atlantic-Warm-Up-2025,2025-01-25
1447,Mid-Atlantic-Warm-Up-2025,2025-01-26
1448,Mid-Atlantic-Warm-Up-2025,2025-01-26
1449,Monument-Melee-2025,2025-02-22
1450,Monument-Melee-2025,2025-02-22
1451,Monument-Melee-2025,2025-02-22
1452,Monument-Melee-2025,2025-02-23
1453,Atlantic-Coast-Open-2025,2025-03-22
1454,Atlantic-Coast-Open-2025,2025-03-22
1455,Atlantic-Coast-Open-2025,2025-03-22
1456,Atlantic-Coast-Open-2025,2025-03-23
1457,Monument-Melee-2025,2025-02-22
1458,Monument-Melee-2025,2025-02-23
1459,Monument-Melee-2025,2025-02-23
1460,Monument-Melee-2025,2025-02-23
1461,Atlantic-Coast-Open-2025,2025-03-22
1462,Atlantic-Coast-Open-2025,2025-03-22
1463,Atlantic-Coast-Open-2025,2025-03-22
1464,Atlantic-Coast-Open-2025,2025-03-22
1465,Atlantic-Coast-Open-2025,2025-03-23
1466,Monument-Melee-2025,2025-02-22
1467,Monument-Melee-2025,2025-02-22
1468,Monument-Melee-2025,2025-02-23
1469,Atlantic-Coast-Open-2025,2025-03-22
1470,Atlantic-Coast-Open-2025,2025-03-23
1471,Fishbowl-2025,2025-03-29
1472,Fishbowl-2025,2025-03-29
1473,Fishbowl-2025,2025-03-29
1474,Fishbowl-2025,2025-03-29
1475,Fishbowl-2025,2025-03-30
1476,Fishbowl-2025,2025-03-30
1477,Carolina-Kickoff-mens-2025,2025-02-01
1478,Carolina-Kickoff-mens-2025,2025-02-01
1479,Easterns-Qualifier-2025,2025-02-22
1480,Easterns-Qualifier-2025,2025-02-22
1481,Easterns-Qualifier-2025,2025-02-22
1482,Easterns-Qualifier-2025,2025-02-23
1483,Easterns-Qualifier-2025,2025-02-23
1484,East-Coast-Invite-2025,2025-03-29
1485,East-Coast-Invite-2025,2025-03-29
1486,East-Coast-Invite-2025,2025-03-29
1487,East-Coast-Invite-2025,2025-03-29
1488,East-Coast-Invite-2025,2025-03-30
1489,Monument-Melee-2025,2025-02-22
1490,Florida-Warm-Up-2025,2025-01-31
1491,Florida-Warm-Up-2025,2025-01-31
1492,Florida-Warm-Up-2025,2025-02-01
1493,Florida-Warm-Up-2025,2025-02-01
1494,Florida-Warm-Up-2025,2025-02-01
1495,Florida-Warm-Up-2025,2025-02-02
1496,Smoky-Mountain-Invite-2025,2025-03-01
1497,Smoky-Mountain-Invite-2025,2025-03-01
1498,Smoky-Mountain-Invite-2025,2025-03-02
1499,Smoky-Mountain-Invite-2025,2025-03-02
1500,Smoky-Mountain-Invite-2025,2025-03-02
1501,Easterns-2025,2025-03-29
1502,Easterns-2025,2025-03-29
1503,Easterns-2025,2025-03-30
1504,Easterns-2025,2025-03-30
1505,Southerns-2025,2025-03-15
1506,Southerns-2025,2025-03-15
1507,Southerns-2025,2025-03-15
1508,Southerns-2025,2025-03-15
1509,Needle-in-a-Ho-Stack-2025,2025-03-29
1510,Needle-in-a-Ho-Stack-2025,2025-03-30
1511,Needle-in-a-Ho-Stack-2025,2025-03-30
1512,Mardi-Gras-XXXVII,2025-02-22
1513,Mardi-Gras-XXXVII,2025-02-22
1514,Mardi-Gras-XXXVII,2025-02-22
1515,Southerns-2025,2025-03-15
1516,Southerns-2025,2025-03-15
1517,Needle-in-a-Ho-Stack-2025,2025-03-29
1518,Needle-in-a-Ho-Stack-2025,2025-03-29
1519,Joint-Summit-2025,2025-03-01
1520,Joint-Summit-2025,2025-03-01
1521,Joint-Summit-2025,2025-03-01
1522,Joint-Summit-2025,2025-03-02
1523,Carolina-Kickoff-mens-2025,2025-02-01
1524,Carolina-Kickoff-mens-2025,2025-02-02
1525,Carolina-Kickoff-mens-2025,2025-02-02
1526,Carolina-Kickoff-mens-2025,2025-02-02
1527,Smoky-Mountain-Invite-2025,2025-03-01
1528,Smoky-Mountain-Invite-2025,2025-03-01
1529,Smoky-Mountain-Invite-2025,2025-03-01
1530,Smoky-Mountain-Invite-2025,2025-03-01
1531,Smoky-Mountain-Invite-2025,2025-03-02
1532,Smoky-Mountain-Invite-2025,2025-03-02
1533,Easterns-2025,2025-03-29
1534,Easterns-2025,2025-03-29
1535,Easterns-2025,2025-03-30
1536,Easterns-2025,2025-03-30
1537,Southerns-2025,2025-03-15
1538,Southerns-2025,2025-03-15
1539,Needle-in-a-Ho-Stack-2025,2025-03-30
1540,Needle-in-a-Ho-Stack-2025,2025-03-30
1541,PLU-BBQ-men,2025-03-01
1542,PLU-BBQ-men,2025-03-01
1543,PLU-BBQ-men,2025-03-02
1544,PLU-BBQ-men,2025-03-02
1545,Northwest-Challenge-2025-mens,2025-03-22
1546,Northwest-Challenge-2025-mens,2025-03-23
1547,Northwest-Challenge-2025-mens,2025-03-23
1548,Northwest-Challenge-2025-mens,2025-03-23
1549,Meltdown-2025,2025-03-22
1550,Meltdown-2025,2025-03-22
1551,Meltdown-2025,2025-03-22
1552,Meltdown-2025,2025-03-23
1553,Meltdown-2025,2025-03-23
1554,King-of-the-Hill-2025,2025-03-29
1555,King-of-the-Hill-2025,2025-03-29
1556,King-of-the-Hill-2025,2025-03-29
1557,Pres-Day-Quals-men,2025-02-01
1558,Pres-Day-Quals-men,2025-02-02
1559,Pres-Day-Quals-men,2025-02-02
1560,Vice-Presidents-Day-Invite-2025,2025-02-15
1561,Vice-Presidents-Day-Invite-2025,2025-02-15
1562,Vice-Presidents-Day-Invite-2025,2025-02-16
1563,Vice-Presidents-Day-Invite-2025,2025-02-16
1564,New-Year-Fest-2025,2025-01-25
1565,Grand-Rapids-Invite-2025,2025-03-15
1566,Grand-Rapids-Invite-2025,2025-03-15
1567,Grand-Rapids-Invite-2025,2025-03-15
1568,Grand-Rapids-Invite-2025,2025-03-16
1569,Grand-Rapids-Invite-2025,2025-03-16
1570,Corny-Classic-College-2025,2025-03-29
1571,Corny-Classic-College-2025,2025-03-29
1572,Corny-Classic-College-2025,2025-03-30
1573,Corny-Classic-College-2025,2025-03-30
1574,Dust-Bowl-2025,2025-02-22
1575,Dust-Bowl-2025,2025-02-22
1576,Dust-Bowl-2025,2025-02-22
1577,Dust-Bowl-2025,2025-02-23
1578,Dust-Bowl-2025,2025-02-23
1579,Dust-Bowl-2025,2025-02-23
1580,Old-Capitol-Open-2025,2025-03-29
1581,Old-Capitol-Open-2025,2025-03-29
1582,Old-Capitol-Open-2025,2025-03-29
1583,Old-Capitol-Open-2025,2025-03-30
1584,Old-Capitol-Open-2025,2025-03-30
1585,Old-Capitol-Open-2025,2025-03-29
1586,Old-Capitol-Open-2025,2025-03-29
1587,Old-Capitol-Open-2025,2025-03-29
1588,T-Town-Throwdown-XX,2025-01-25
1589,T-Town-Throwdown-XX,2025-01-25
1590,T-Town-Throwdown-XX,2025-01-25
1591,T-Town-Throwdown-XX,2025-01-26
1592,T-Town-Throwdown-XX,2025-01-26
1593,Bulldog-Brawl,2025-02-08
1594,Bulldog-Brawl,2025-02-08
1595,Bulldog-Brawl,2025-02-08
1596,Bulldog-Brawl,2025-02-09
1597,Bulldog-Brawl,2025-02-09
1598,Dust-Bowl-2025,2025-02-22
1599,Dust-Bowl-2025,2025-02-22
1600,Dust-Bowl-2025,2025-02-22
1601,Dust-Bowl-2025,2025-02-23
1602,Mens-Centex-2025,2025-03-15
1603,Mens-Centex-2025,2025-03-15
1604,Mens-Centex-2025,2025-03-15
1605,Mens-Centex-2025,2025-03-16
1606,Mens-Centex-2025,2025-03-16
1607,MIT-Invite,2025-03-09
1608,MIT-Invite,2025-03-09
1609,MIT-Invite,2025-03-09
1610,MIT-Invite,2025-03-09
1611,Tally-Classic-XIX,2025-03-15
1612,East-Coast-Invite-2025,2025-03-29
1613,East-Coast-Invite-2025,2025-03-29
1614,East-Coast-Invite-2025,2025-03-30
1615,East-Coast-Invite-2025,2025-03-30
1616,East-Coast-Invite-2025,2025-03-30
1617,MIT-Invite,2025-03-09
1618,MIT-Invite,2025-03-09
1619,MIT-Invite,2025-03-09
1620,Tally-Classic-XIX,2025-03-15
1621,Tally-Classic-XIX,2025-03-15
1622,Tally-Classic-XIX,2025-03-15
1623,New-England-Open-2025,2025-03-29
1624,New-England-Open-2025,2025-03-29
1625,New-England-Open-2025,2025-03-29
1626,New-England-Open-2025,2025-03-30
1627,New-England-Open-2025,2025-03-30
1628,Bring-The-Huckus-2025,2025-02-22
1629,Bring-The-Huckus-2025,2025-02-22
1630,Bring-The-Huckus-2025,2025-02-23
1631,Bring-The-Huckus-2025,2025-02-23
1632,Bring-The-Huckus-2025,2025-02-23
1633,Garden-State-2025,2025-03-01
1634,Garden-State-2025,2025-03-01
1635,Garden-State-2025,2025-03-02
1636,Northeast-Classic-2025,2025-03-29
1637,Northeast-Classic-2025,2025-03-29
1638,Northeast-Classic-2025,2025-03-30
1639,Northeast-Classic-2025,2025-03-30
1640,Northeast-Classic-2025,2025-03-30
1641,Butler-Spring-Fling-2025,2025-03-23
1642,King-of-the-Hill-2025,2025-03-29
1643,King-of-the-Hill-2025,2025-03-29
1644,Bring-The-Huckus-2025,2025-02-22
1645,Bring-The-Huckus-2025,2025-02-22
1646,Bring-The-Huckus-2025,2025-02-23
1647,Northeast-Classic-2025,2025-03-29
1648,Northeast-Classic-2025,2025-03-29
1649,Northeast-Classic-2025,2025-03-29
1650,Northeast-Classic-2025,2025-03-30
1651,Northeast-Classic-2025,2025-03-30
1652,Santa-Barbara-Invite-2025,2025-01-25
1653,Santa-Barbara-Invite-2025,2025-01-26
1654,Mens-Centex-2025,2025-03-15
1655,Mens-Centex-2025,2025-03-16
1656,Mens-Centex-2025,2025-03-16
1657,Corny-Classic-College-2025,2025-03-30
1658,T-Town-Throwdown-XX,2025-01-25
1659,T-Town-Throwdown-XX,2025-01-25
1660,T-Town-Throwdown-XX,2025-01-26
1661,Midwest-Throwdown-2025,2025-03-01
1662,Midwest-Throwdown-2025,2025-03-01
1663,Midwest-Throwdown-2025,2025-03-01
1664,Midwest-Throwdown-2025,2025-03-02
1665,Midwest-Throwdown-2025,2025-03-02
1666,Midwest-Throwdown-2025,2025-03-02
1667,Midwest-Throwdown-2025,2025-03-02
1668,Old-Capitol-Open-2025,2025-03-29
1669,Old-Capitol-Open-2025,2025-03-29
1670,Old-Capitol-Open-2025,2025-03-30
1671,Old-Capitol-Open-2025,2025-03-30
1672,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1673,2025-Commonwealth-Cup-Weekend-1,2025-02-15
1674,2025-Commonwealth-Cup-Weekend-1,2025-02-16
1675,2025-Commonwealth-Cup-Weekend-1,2025-02-16
1676,Midwest-Throwdown-2025,2025-03-01
1677,Midwest-Throwdown-2025,2025-03-01
1678,Midwest-Throwdown-2025,2025-03-01
1679,Midwest-Throwdown-2025,2025-03-02
1680,Midwest-Throwdown-2025,2025-03-02
1681,Midwest-Throwdown-2025,2025-03-02
1682,Corny-Classic-College-2025,2025-03-29
1683,Corny-Classic-College-2025,2025-03-29
1684,Corny-Classic-College-2025,2025-03-29
1685,Corny-Classic-College-2025,2025-03-29
1686,Corny-Classic-College-2025,2025-03-30
1687,Corny-Classic-College-2025,2025-03-30
1688,Corny-Classic-College-2025,2025-03-30
1689,Corny-Classic-College-2025,2025-03-29
1690,Corny-Classic-College-2025,2025-03-29
1691,Corny-Classic-College-2025,2025-03-30
1692,Corny-Classic-College-2025,2025-03-30
1693,Meltdown-2025,2025-03-22
1694,Meltdown-2025,2025-03-22
1695,Meltdown-2025,2025-03-22
1696,Meltdown-2025,2025-03-23
1697,Meltdown-2025,2025-03-23
1698,Bulldog-Brawl,2025-02-08
1699,Bulldog-Brawl,2025-02-08
1700,Bulldog-Brawl,2025-02-09
1701,Bulldog-Brawl,2025-02-09
1702,Bulldog-Brawl,2025-02-09
1703,Easterns-Qualifier-2025,2025-02-22
1704,Easterns-Qualifier-2025,2025-02-22
1705,Easterns-Qualifier-2025,2025-02-23
1706,Easterns-Qualifier-2025,2025-02-23
1707,Huck-Finn-2025,2025-03-29
1708,Huck-Finn-2025,2025-03-30
1709,Huck-Finn-2025,2025-03-30
1710,Midwest-Throwdown-2025,2025-03-01
1711,Midwest-Throwdown-2025,2025-03-01
1712,Midwest-Throwdown-2025,2025-03-02
1713,Midwest-Throwdown-2025,2025-03-02
1714,Midwest-Throwdown-2025,2025-03-02
1715,Midwest-Throwdown-2025,2025-03-02
1716,Mens-Centex-2025,2025-03-15
1717,Mens-Centex-2025,2025-03-15
1718,Mens-Centex-2025,2025-03-15
1719,Mens-Centex-2025,2025-03-15
1720,Mens-Centex-2025,2025-03-16
1721,Mens-Centex-2025,2025-03-16
1722,Old-Capitol-Open-2025,2025-03-29
1723,Old-Capitol-Open-2025,2025-03-29
1724,Old-Capitol-Open-2025,2025-03-29
1725,Old-Capitol-Open-2025,2025-03-30
1726,Old-Capitol-Open-2025,2025-03-30
1727,Old-Capitol-Open-2025,2025-03-30
1728,Midwest-Throwdown-2025,2025-03-01
1729,Midwest-Throwdown-2025,2025-03-01
1730,Midwest-Throwdown-2025,2025-03-02
1731,Midwest-Throwdown-2025,2025-03-02
1732,Midwest-Throwdown-2025,2025-03-02
1733,Midwest-Throwdown-2025,2025-03-02
1734,Mens-Centex-2025,2025-03-15
1735,Mens-Centex-2025,2025-03-15
1736,Mens-Centex-2025,2025-03-16
1737,Huck-Finn-2025,2025-03-29
1738,Huck-Finn-2025,2025-03-29
1739,Huck-Finn-2025,2025-03-29
1740,Huck-Finn-2025,2025-03-30
1741,Huck-Finn-2025,2025-03-30
1742,Old-Capitol-Open-2025,2025-03-29
1743,Old-Capitol-Open-2025,2025-03-30
1744,Old-Capitol-Open-2025,2025-03-30
1745,Old-Capitol-Open-2025,2025-03-29
1746,Old-Capitol-Open-2025,2025-03-29
1747,Old-Capitol-Open-2025,2025-03-30
1748,Old-Capitol-Open-2025,2025-03-30
1749,Salt-City-Classic,2025-03-22
1750,Salt-City-Classic,2025-03-22
1751,Salt-City-Classic,2025-03-22
1752,Salt-City-Classic,2025-03-22
1753,Salt-City-Classic,2025-03-23
1754,Northeast-Classic-2025,2025-03-29
1755,Northeast-Classic-2025,2025-03-29
1756,Northeast-Classic-2025,2025-03-29
1757,Northeast-Classic-2025,2025-03-29
1758,Northeast-Classic-2025,2025-03-30
1759,Northeast-Classic-2025,2025-03-30
1760,T-Town-Throwdown-XX,2025-01-25
1761,T-Town-Throwdown-XX,2025-01-25
1762,T-Town-Throwdown-XX,2025-01-26
1763,Mardi-Gras-XXXVII,2025-02-22
1764,Mardi-Gras-XXXVII,2025-02-22
1765,Mardi-Gras-XXXVII,2025-02-22
1766,Tally-Classic-XIX,2025-03-15
1767,Mid-Atlantic-Warm-Up-2025,2025-01-25
1768,Mid-Atlantic-Warm-Up-2025,2025-01-26
1769,Mid-Atlantic-Warm-Up-2025,2025-01-26
1770,Queen-City-Tune-Up-2025,2025-02-15
1771,Queen-City-Tune-Up-2025,2025-02-15
1772,Queen-City-Tune-Up-2025,2025-02-15
1773,Easterns-Qualifier-2025,2025-02-22
1774,Easterns-Qualifier-2025,2025-02-22
1775,Easterns-Qualifier-2025,2025-02-22
1776,Easterns-Qualifier-2025,2025-02-23
1777,Easterns-Qualifier-2025,2025-02-23
1778,Easterns-2025,2025-03-29
1779,Easterns-2025,2025-03-30
1780,Easterns-2025,2025-03-30
1781,Easterns-2025,2025-03-30
1782,Fishbowl-2025,2025-03-29
1783,Fishbowl-2025,2025-03-29
1784,Fishbowl-2025,2025-03-29
1785,Fishbowl-2025,2025-03-29
1786,Fishbowl-2025,2025-03-30
1787,Dust-Bowl-2025,2025-02-22
1788,Dust-Bowl-2025,2025-02-22
1789,Dust-Bowl-2025,2025-02-22
1790,Dust-Bowl-2025,2025-02-23
1791,Free-State-Classic-2025,2025-03-29
1792,Free-State-Classic-2025,2025-03-29
1793,Free-State-Classic-2025,2025-03-29
1794,Free-State-Classic-2025,2025-03-30
1795,Free-State-Classic-2025,2025-03-30
1796,Mid-Atlantic-Warm-Up-2025,2025-01-26
1797,Monument-Melee-2025,2025-02-22
1798,Monument-Melee-2025,2025-02-22
1799,Oak-Creek-Challenge-2025,2025-03-01
1800,Oak-Creek-Challenge-2025,2025-03-01
1801,Oak-Creek-Challenge-2025,2025-03-01
1802,Oak-Creek-Challenge-2025,2025-03-02
1803,East-Coast-Invite-2025,2025-03-29
1804,East-Coast-Invite-2025,2025-03-29
1805,East-Coast-Invite-2025,2025-03-29
1806,East-Coast-Invite-2025,2025-03-30
1807,Dust-Bowl-2025,2025-02-22
1808,Dust-Bowl-2025,2025-02-22
1809,Dust-Bowl-2025,2025-02-23
1810,Free-State-Classic-2025,2025-03-29
